episode,score
1127,-59.31900181288626
1128,-69.6887648639582
1129,-48.14561714534041
1130,-59.284383319075744
1131,-64.60315034022368
1132,-83.1503213346066
1133,-76.54148904649267
1134,-71.11997059741668
1135,-8.010614293333052
1136,-82.69309841217542
1137,-87.13378939547462
1138,-154.71338254921227
1139,-224.00307885732735
1140,-44.02342859516067
1141,-33.67003656098578
1142,-62.07866462254473
1143,22.062659816632223
1144,-16.755131923651213
1145,-21.24610866244692
1146,-38.565669050727266
1147,0.7004871358874483
1148,-34.83302578962248
1149,-46.43950868127997
1150,-29.111133296613392
1151,-56.82448395944754
1152,-36.658507728384905
1153,-47.7435031825099
1154,-73.51191555599303
1155,-53.77828397020542
1156,-59.195262693739856
1157,-28.72404928395401
1158,-18.678850874771218
1159,-92.36767663464072
1160,-105.27616296844003
1161,-135.06025541595068
1162,-66.97046786303963
1163,-65.23533952696998
1164,-123.75039158513076
1165,-42.800940551167066
1166,-45.27527956126632
1167,141.37499178824203
1168,-91.75329392924522
1169,-15.647547483693941
1170,-84.12315594232955
1171,-12.58698855878781
1172,223.49288088477778
1173,47.092656135635536
1174,-30.757644923951965
1175,-75.18906192517979
1176,-59.23043905842479
1177,180.08261329099037
1178,-77.99208157159126
1179,-9.52239247204663
1180,-54.84489181080531
1181,146.2928824845801
1182,178.58464157688513
1183,-109.43938328001407
1184,-41.16904095207224
1185,-100.8934393901182
1186,268.46809941529943
1187,-69.75631574822228
1188,-76.34330184051419
1189,-166.54421130320924
1190,-36.6543022184311
1191,-12.946060345529403
1192,-76.49272750632834
1193,-91.79133841692975
1194,-132.62117852932187
1195,-130.55827510420704
1196,-107.47869617622636
1197,-132.219538291765
1198,-69.71797452804104
1199,-127.3968965230304
1200,-88.06903254238036
1201,-92.23013711704264
1202,-72.49228910553671
1203,-24.65563662483737
1204,-22.66921005576839
1205,-72.98115061747707
1206,-44.702783365096366
1207,-36.611448702917784
1208,-24.195947097994903
1209,-45.72666049096672
1210,-96.5593671524612
1211,-15.206033623700634
1212,-162.784962409441
1213,-151.60523699285187
1214,-66.72567134236988
1215,-155.20903344484546
1216,-139.89010025488946
1217,-218.5360001586603
1218,-200.32039275134923
1219,-11.095031137121197
1220,-146.1215955879198
1221,-96.53557727035725
1222,-84.80801676071763
1223,-56.11946181804698
1224,-112.75012850624307
1225,-146.0255461708082
1226,-90.26607900558572
1227,-99.83218340402154
1228,-100.54678975052376
1229,-85.67115570598035
1230,-83.8778404979361
1231,-42.16433921044086
1232,-70.9591324465359
1233,-42.50566290059682
1234,-195.19576795968055
1235,-20.19594746063365
1236,-25.733704861956195
1237,-61.331137292880456
1238,-33.16807476033152
1239,-315.18243244293456
1240,-47.197183193051266
1241,4.23658783906348
1242,-23.364095501787396
1243,-66.50230312734459
1244,-70.42897285514887
1245,-4.950306894981592
1246,-33.342700614384945
1247,-83.58873247244918
1248,7.927950695496146
1249,-61.79225930840982
1250,-5.760568798526217
1251,-65.0539841793114
